rank,GID_3,NAME_3,NAME_2,NAME_1,TYPE_3,cells,risk_mean,risk_max,risk_p75,risk_p90,risk_p95,class_max,class_3plus_cells,class_3plus_pct,risk_mean_norm,risk_max_norm,risk_p75_norm,risk_p90_norm,risk_p95_norm
93,THA.20.7.9_1,ThaTum,PaSang,Lamphun,Tambon,2121,0.36056509613990784,0.485047847032547,0.3764253854751587,0.41270703077316284,0.429482102394104,3,5,0.23573785950023576,0.19357516541518602,0.6350573336787443,0.2498242029308566,0.37849825069629167,0.43799159366054574
94,THA.10.7.6_1,KhunKhong,HangDong,ChiangMai,Tambon,941,0.3612407445907593,0.44685032963752747,0.3824678957462311,0.4123934209346771,0.42300528287887573,2,0,0.0,0.19597137485727223,0.499588582539221,0.27125416424757426,0.37738602309455055,0.4150213403320279
95,THA.11.11.10_1,SanSai,MuangChiangRai,ChiangRai,Tambon,2204,0.3592182397842407,0.5046449899673462,0.3831413984298706,0.4122735559940338,0.4298560619354248,3,27,1.2250453720508168,0.18879849507350713,0.7045592453298437,0.2736427636557039,0.3769609181421413,0.43931785346731644
96,THA.75.9.3_1,KhoiSung,Tron,Uttaradit,Tambon,2155,0.37429139018058777,0.46240219473838806,0.38602155447006226,0.41203632950782776,0.4396798312664032,3,62,2.877030162412993,0.24225591846609618,0.5547437833685456,0.2838573317339579,0.37611958661027206,0.4741581743443982
97,THA.75.6.9_1,RaiOi,Phichai,Uttaradit,Tambon,7084,0.3564566969871521,0.5021019577980042,0.3815852999687195,0.4120292365550995,0.4332854449748993,3,166,2.3433088650479954,0.17900459276118771,0.6955402981421054,0.26812400930833985,0.3760944312202489,0.45148027315371325
98,THA.19.4.3_1,MaeMo,MaeMo,Lampang,Tambon,18705,0.3625689744949341,0.5389800071716309,0.3778809905052185,0.4119594693183899,0.4336059093475342,3,435,2.3255813953488373,0.20068198587641115,0.8263295125678125,0.2549865540212529,0.3758469994217431,0.4526168105861491
99,THA.41.8.8_1,MaeSai,MuangPhayao,Phayao,Tambon,2425,0.3646140992641449,0.4994037449359894,0.379733681678772,0.4110638201236725,0.4380413889884949,3,50,2.0618556701030926,0.20793508810146882,0.6859709975264219,0.26155718417328555,0.3726705501092727,0.46834738494394945
100,THA.41.7.3_1,MaeChai,MaeChai,Phayao,Tambon,1320,0.3564613163471222,0.5029853582382202,0.3754851222038269,0.410968542098999,0.4415169358253479,3,44,3.3333333333333335,0.17902097547317763,0.6986733068440735,0.24648952832903842,0.3723326434626162,0.48067352605532937
101,THA.23.5.7_1,WiangTai,Pai,MaeHongSon,Tambon,2203,0.35168302059173584,0.5067936182022095,0.3622862696647644,0.41046103835105896,0.43118417263031006,3,17,0.7716749886518384,0.16207459249589348,0.7121794259983916,0.19967936390262836,0.3705327647369629,0.4440280417067911
102,THA.32.13.5_1,Rim,ThaWangPha,Nan,Tambon,2826,0.35487014055252075,0.5062246918678284,0.36853495240211487,0.410452663898468,0.42608729004859924,3,26,0.9200283085633405,0.17337781820960635,0.7101617100507304,0.22184052264867654,0.3705030644655489,0.42595178007678314
103,THA.19.3.3_1,LampangLuang,KoKha,Lampang,Tambon,6928,0.35931670665740967,0.5017539858818054,0.3737748861312866,0.41043972969055176,0.4309234619140625,3,80,1.1547344110854503,0.18914771107618247,0.6943062043021424,0.24042411987579157,0.37045719287197715,0.4431034225810635
104,THA.10.21.7_1,ThungSatok,SanPaTong,ChiangMai,Tambon,1482,0.35554248094558716,0.4875664710998535,0.36926764249801636,0.4098098576068878,0.42641526460647583,3,8,0.5398110661268556,0.17576229551600944,0.6439897167302263,0.2244390321601092,0.3682233308209652,0.4271149526280671
105,THA.75.4.3_1,BanKo,MuangUttaradit,Uttaradit,Tambon,1720,0.3640000522136688,0.4828229248523712,0.37769967317581177,0.40973103046417236,0.4412526786327362,3,51,2.9651162790697674,0.20575735005088683,0.6271665740250727,0.25434350615191975,0.367943767767976,0.4797363292345902
106,THA.32.15.4_1,KlangWiang,WiangSa,Nan,Tambon,2250,0.35777023434638977,0.4971567988395691,0.3766446113586426,0.4095590114593506,0.4301431477069855,3,14,0.6222222222222222,0.18366309618670712,0.678002129329779,0.25060169473342314,0.36733369671245475,0.44033601259376065
107,THA.23.3.4_1,MaeSariang,MaeSariang,MaeHongSon,Tambon,6411,0.36384546756744385,0.5525371432304382,0.3810110092163086,0.4094562828540802,0.4300542175769806,3,147,2.2929340196537202,0.205209110521263,0.8744103412751436,0.2660872682757872,0.3669693663367823,0.4400206189642258
108,THA.75.3.8_1,ThungYang,Laplae,Uttaradit,Tambon,5561,0.3622414171695709,0.4884559214115143,0.3782493770122528,0.40914613008499146,0.42767804861068726,3,79,1.4206078043517354,0.19952029305395208,0.6471441815001554,0.2562930488787196,0.36586939934530455,0.43159345761152956
109,THA.20.7.2_1,MaeRaeng,PaSang,Lamphun,Tambon,1304,0.3632672429084778,0.4880542457103729,0.38027817010879517,0.40900668501853943,0.42251697182655334,3,11,0.843558282208589,0.2031584177597899,0.6457196254214452,0.26348823028977425,0.3653748528330412,0.41328952913231976
110,THA.19.4.4_1,NaSak,MaeMo,Lampang,Tambon,16910,0.35780906677246094,0.4950012266635895,0.3680824041366577,0.40892505645751953,0.43617087602615356,3,320,1.8923713778829097,0.18380081666233847,0.6703573217457883,0.2202355453482452,0.36508535445794205,0.46171354923211055
111,THA.20.6.10_1,TonThong,MuangLamphun,Lamphun,Tambon,2474,0.3585963845252991,0.49600422382354736,0.3780997693538666,0.40888723731040955,0.4309488832950592,3,14,0.5658852061438965,0.18659306495491637,0.6739144841459211,0.2557624604000785,0.36495122760945686,0.4431935803444661
112,THA.19.3.6_1,WangPhrao,KoKha,Lampang,Tambon,4178,0.36065569519996643,0.4902479350566864,0.3731226325035095,0.40874776244163513,0.4277239143848419,3,45,1.077070368597415,0.19389647796002046,0.6534996168030818,0.23811088094281557,0.3644565754022775,0.431756122087352
113,THA.47.7.1_1,BanKat,SungMen,Phrae,Tambon,493,0.35543280839920044,0.47938302159309387,0.36732175946235657,0.40853384137153625,0.42769160866737366,3,1,0.2028397565922921,0.17537333822489404,0.6149668440333053,0.21753789400554455,0.3636978972947703,0.43164154879833866
114,THA.10.23.8_1,Saraphi,Saraphi,ChiangMai,Tambon,804,0.3606281280517578,0.47678858041763306,0.3829650580883026,0.40836259722709656,0.4233221411705017,3,7,0.8706467661691543,0.19379871016266131,0.6057655731153566,0.2730173668373534,0.36309057430706676,0.41614508867962
115,THA.10.4.4_1,MaeKhuPa,DoiSaket,ChiangMai,Tambon,932,0.35526952147483826,0.4804863929748535,0.3727765679359436,0.40834295749664307,0.4186997413635254,3,1,0.1072961373390558,0.17479423577977957,0.6188799869107416,0.23688355157748076,0.3630209213573806,0.39975159580826647
116,THA.10.21.2_1,BanKlang,SanPaTong,ChiangMai,Tambon,2058,0.3583712577819824,0.5018487572669983,0.37221455574035645,0.4081183075904846,0.4274798333644867,3,22,1.0689990281827018,0.18579464555896916,0.6946423141352258,0.23489035685034645,0.3622241930800904,0.4308904807247881
117,THA.47.3.10_1,ThaKham,MuangPhrae,Phrae,Tambon,1911,0.3628935217857361,0.4591693878173828,0.3735005259513855,0.40775907039642334,0.43102383613586426,3,14,0.7326007326007326,0.20183300351234776,0.5432785273485067,0.23945109247850668,0.36095014656185537,0.44345940305836695
118,THA.10.13.5_1,MaeSa,MaeRim,ChiangMai,Tambon,2260,0.3530997335910797,0.5186040997505188,0.3678438067436218,0.40764009952545166,0.43296709656715393,3,53,2.3451327433628317,0.16709901172082633,0.7540656870650456,0.21938935185023706,0.360528212456928,0.45035124006031796
119,THA.75.4.9_1,NgioNgam,MuangUttaradit,Uttaradit,Tambon,2954,0.35224223136901855,0.5112864971160889,0.370756596326828,0.4075034558773041,0.42188888788223267,3,28,0.9478672985781991,0.1640578519009178,0.728113568764531,0.22971965586158108,0.3600436012667747,0.41106200877627164
120,THA.11.9.5_1,PongPha,MaeSai,ChiangRai,Tambon,5317,0.3562127351760864,0.5063304305076599,0.3741614520549774,0.40742531418800354,0.4217943549156189,3,42,0.7899191273274403,0.1781393741782881,0.7105367156129253,0.2417950886320573,0.359766469196855,0.4107267445025167
121,THA.10.20.4_1,OnTai,SanKamphaeng,ChiangMai,Tambon,9932,0.35539692640304565,0.5148959159851074,0.37235820293426514,0.4073810279369354,0.4272514581680298,3,128,1.288763592428514,0.17524608154595303,0.7409144914388703,0.2353998063457748,0.3596094065515839,0.4300805405829899
122,THA.41.8.6_1,ChamPaWai,MuangPhayao,Phayao,Tambon,5368,0.36453530192375183,0.5021186470985413,0.3786417543888092,0.4073643386363983,0.43699169158935547,3,108,2.011922503725782,0.20765563074339569,0.6955994872951011,0.2576846281436178,0.3595502173985881,0.4646245986103444
123,THA.32.10.6_1,Pua,Pua,Nan,Tambon,4149,0.35634127259254456,0.5006133913993835,0.37175479531288147,0.4073265790939331,0.42365989089012146,3,41,0.9881899252832008,0.17859523635127197,0.6902610484745423,0.23325980138022764,0.35941630193993507,0.41734292916337296
124,THA.41.1.8_1,Wiang,ChiangKham,Phayao,Tambon,1092,0.3630426526069641,0.46502599120140076,0.3799148499965668,0.4072848856449127,0.43268612027168274,3,20,1.8315018315018317,0.20236190087233186,0.5640491637788173,0.2621997035680384,0.3592684347523616,0.4493547483916669
125,THA.10.21.1_1,BanMae,SanPaTong,ChiangMai,Tambon,1777,0.35667940974235535,0.4962237477302551,0.3723740875720978,0.4072062075138092,0.4270271360874176,3,12,0.6752954417557682,0.17979445086893375,0.6746930328976484,0.23545614173603688,0.3589894001739527,0.4292849749497764
126,THA.10.14.10_1,SanMahaPhon,MaeTaeng,ChiangMai,Tambon,2421,0.3498053252696991,0.4935956597328186,0.36472705006599426,0.40693601965904236,0.42953428626060486,3,33,1.3630731102850062,0.1554152843092832,0.6653724324194634,0.20833567183335125,0.35803117006491675,0.43817666545857376
127,THA.32.13.10_1,Yom,ThaWangPha,Nan,Tambon,1699,0.35322901606559753,0.4826209247112274,0.3683914542198181,0.40692511200904846,0.42476558685302734,3,10,0.5885815185403178,0.1675575162667118,0.6264501738839912,0.22133160162782853,0.35799248572563735,0.4212643162442622
128,THA.41.3.2_1,HongHin,Chun,Phayao,Tambon,23855,0.3603486120700836,0.5054408311843872,0.3776150047779083,0.4067828953266144,0.4288184940814972,3,520,2.17983651226158,0.19280739754489734,0.7073817223684159,0.254043226895382,0.3574881095861801,0.4356380849645494
129,THA.10.23.3_1,DonKaeo,Saraphi,ChiangMai,Tambon,2716,0.3595002293586731,0.4941965341567993,0.3756750226020813,0.4066578447818756,0.4268949329853058,3,20,0.7363770250368188,0.1897985803693044,0.6675034533171451,0.24716301633419802,0.3570446137183757,0.42881611230211664
130,THA.19.2.1_1,HangChat,HangChat,Lampang,Tambon,3411,0.35923096537590027,0.4965490996837616,0.3744429647922516,0.4063686728477478,0.42090868949890137,3,15,0.43975373790677225,0.18884362680266642,0.6758469042963187,0.24279348280919752,0.35601905594780703,0.40758570298692776
131,THA.19.7.8_1,Phrabat,MuangLampang,Lampang,Tambon,10102,0.360723614692688,0.5048604607582092,0.373251348733902,0.4063270390033722,0.42500337958335876,3,101,0.9998020194020987,0.19413735667373025,0.7053234195729862,0.23856737728529584,0.35587140015006563,0.42210765597953664
132,THA.10.5.5_1,PongThung,DoiTao,ChiangMai,Tambon,25503,0.35368072986602783,0.5181499719619751,0.3700113296508789,0.4062142074108124,0.423080176115036,3,264,1.035172332666745,0.1691595341094934,0.7524551079340629,0.22707654309556946,0.35547123919784746,0.41528695165609664
133,THA.19.7.3_1,BanLaeng,MuangLampang,Lampang,Tambon,38641,0.3547888994216919,0.5227888822555542,0.36756834387779236,0.4061337411403656,0.4267094135284424,3,436,1.1283351880127326,0.17308969386841597,0.7689071557889159,0.21841241374105783,0.35518586292447474,0.42815816144961844
134,THA.10.21.8_1,ThungTom,SanPaTong,ChiangMai,Tambon,1820,0.35415908694267273,0.5078296065330505,0.36815452575683594,0.40612897276878357,0.4222121238708496,3,15,0.8241758241758242,0.17085604320723613,0.7158535926706072,0.22049132704512,0.3551689517379045,0.4122083758359015
135,THA.10.20.5_1,RongWuaDaeng,SanKamphaeng,ChiangMai,Tambon,1673,0.3539637327194214,0.48113757371902466,0.36629214882850647,0.4058626592159271,0.4255736768245697,3,8,0.47818290496114757,0.1701632130324368,0.6211894208267393,0.21388634604536658,0.35422446196795687,0.4241302338933367
136,THA.10.18.10_1,Wiang,Phrao,ChiangMai,Tambon,723,0.34461116790771484,0.483886182308197,0.36576077342033386,0.4058574140071869,0.41948994994163513,3,6,0.8298755186721992,0.13699403447324243,0.630937451545487,0.21200180569194604,0.35420585966272966,0.4025540965077026
137,THA.19.7.10_1,TonThongChai,MuangLampang,Lampang,Tambon,6652,0.3564820885658264,0.5063655376434326,0.3692352771759033,0.40550702810287476,0.42493876814842224,3,44,0.661455201443175,0.17909464482967422,0.7106612242240486,0.22432424748126373,0.3529632045345656,0.42187850940150995
138,THA.20.3.1_1,NA,K.WiangNongLong,Lamphun,Tambon,3224,0.35546571016311646,0.5112391710281372,0.36989906430244446,0.405489981174469,0.4250396490097046,3,23,0.7133995037220844,0.17549002541222866,0.7279457252378215,0.2266783903467565,0.35290274704257696,0.42223628669238644
139,THA.10.4.7_1,PaLan,DoiSaket,ChiangMai,Tambon,1067,0.3586295247077942,0.4845479726791382,0.3759460151195526,0.4051847457885742,0.4342137575149536,3,6,0.5623242736644799,0.1867105977015795,0.6332845128516034,0.24812410020596767,0.3518202197122498,0.4547725640941898
140,THA.32.4.1_1,ChiangKhan,ChiangKlang,Nan,Tambon,2297,0.3614143133163452,0.47449424862861633,0.37168726325035095,0.4050725996494293,0.4270145893096924,3,19,0.827165868524162,0.19658694204842878,0.597628650002172,0.23302029670042668,0.3514224897431011,0.4292404773901135
141,THA.75.4.7_1,KhungTaphao,MuangUttaradit,Uttaradit,Tambon,4513,0.3556762635707855,0.4992032051086426,0.3813183307647705,0.4050135314464569,0.4228588938713074,3,90,1.9942388654996677,0.17623675999422062,0.6852597764362275,0.26717719425023884,0.35121300241946235,0.4145021669043217
142,THA.23.3.5_1,MaeYuam,MaeSariang,MaeHongSon,Tambon,29333,0.36298567056655884,0.543902575969696,0.38079649209976196,0.404895544052124,0.4249652326107025,3,412,1.4045614154706303,0.20215981219281753,0.8437875646337624,0.26532647626995876,0.3507945562467651,0.4219723664869747
143,THA.41.8.1_1,NA,MuangPhayao,Phayao,Tambon,40114,0.3467102348804474,0.49965590238571167,0.36265769600868225,0.40481650829315186,0.432411253452301,3,898,2.238619933190407,0.14443844449637588,0.6868652822112391,0.20099663964153358,0.3505142533293634,0.4483799241808089
144,THA.47.3.13_1,WangThong,MuangPhrae,Phrae,Tambon,3630,0.36361685395240784,0.4776526391506195,0.37648552656173706,0.4046400487422943,0.42970260977745056,3,18,0.49586776859504134,0.2043983248201363,0.6088299858167993,0.2500374952714737,0.3498884337313487,0.43877363034450306
145,THA.41.3.3_1,Lo,Chun,Phayao,Tambon,4910,0.3548429310321808,0.5153242945671082,0.3764018416404724,0.40463685989379883,0.42547905445098877,3,112,2.2810590631364565,0.17328131875123992,0.7424337501623738,0.24974070394716608,0.3498771243753298,0.4237946525348336
146,THA.10.22.7_1,NongYaeng,SanSai,ChiangMai,Tambon,2759,0.35392895340919495,0.4869007170200348,0.3675841987133026,0.40459975600242615,0.4255925416946411,3,40,1.4498006524102935,0.17003986706539018,0.6416285980002733,0.21846864343640385,0.3497455342048302,0.4241971387752052
147,THA.47.1.4_1,PongPaWai,DenChai,Phrae,Tambon,4434,0.357064425945282,0.5352882146835327,0.371757447719574,0.4045957624912262,0.429341584444046,3,82,1.8493459630130809,0.18115992348956417,0.8132364491454724,0.23326920822775732,0.3497313710860776,0.43749324213130414
148,THA.10.13.10_1,SanPong,MaeRim,ChiangMai,Tambon,2479,0.3476789891719818,0.5018126368522644,0.36431217193603516,0.404442697763443,0.421468049287796,3,27,1.0891488503428801,0.1478741634379512,0.6945142118969564,0.20686429290682476,0.3491885219971731,0.4095694908665324
149,THA.32.10.1_1,ChaiWatthana,Pua,Nan,Tambon,3921,0.3587128818035126,0.4804583191871643,0.3672584891319275,0.4043557047843933,0.4268907606601715,3,8,0.204029584289722,0.18700622638181041,0.6187804222998093,0.21731350369874075,0.3488799985371824,0.4288013150138677
150,THA.23.7.1_1,KongKoi,SopMoei,MaeHongSon,Tambon,21674,0.35264310240745544,0.581871747970581,0.37086760997772217,0.4043160378932953,0.4283061921596527,3,462,2.131586232352127,0.16547955421689423,0.9784464813264035,0.23011336942391938,0.3487393186039012,0.43382118935740976
151,THA.47.5.5_1,MaeYangTan,RongKwang,Phrae,Tambon,2665,0.3578183054924011,0.46661078929901123,0.3705214262008667,0.4042913019657135,0.4311409294605255,3,34,1.275797373358349,0.18383358208631828,0.569669702330351,0.22888561727892032,0.34865159182356814,0.4438746783835823
152,THA.10.20.1_1,BuakKhang,SanKamphaeng,ChiangMai,Tambon,2771,0.3546360731124878,0.496742308139801,0.3703029155731201,0.4042423367500305,0.4213111996650696,3,15,0.5413208228076507,0.17254769033883993,0.6765321244371614,0.2281106621543393,0.348477935076475,0.4090132185232877
153,THA.47.3.8_1,PaMaet,MuangPhrae,Phrae,Tambon,6939,0.3627399206161499,0.500347912311554,0.37570518255233765,0.4042239785194397,0.4272643029689789,3,88,1.2681942643032138,0.20128825191495406,0.6893195181622445,0.24726997958925476,0.3484128270081796,0.4301260950918135
154,THA.19.11.3_1,Samai,SopPrap,Lampang,Tambon,7510,0.3580015003681183,0.502143383026123,0.37764406204223633,0.40409767627716064,0.42701664566993713,3,102,1.3581890812250332,0.1844832887353635,0.6956872140754342,0.2541462794385444,0.3479648919539005,0.4292477703393219
155,THA.10.7.7_1,NongKaeo,HangDong,ChiangMai,Tambon,1082,0.3549402952194214,0.4971597194671631,0.37157315015792847,0.4040624797344208,0.41868796944618225,3,9,0.8317929759704251,0.17362662404202092,0.6780124874315533,0.23261559086681774,0.347840066258029,0.3997098463164212
156,THA.41.8.4_1,BanTom,MuangPhayao,Phayao,Tambon,7515,0.3490065634250641,0.5018508434295654,0.3684089779853821,0.40402621030807495,0.4218013882637024,3,64,0.8516300731869594,0.15258244916893673,0.6946497127793504,0.22139375023847416,0.34771143554517914,0.4107516885027078
157,THA.20.1.2_1,LaoYao,BanHong,Lamphun,Tambon,2968,0.3545660972595215,0.4849854111671448,0.3660281300544739,0.4040094017982483,0.4249607026576996,3,9,0.3032345013477089,0.17229951867592175,0.6348359028295903,0.2129499947839559,0.34765182361251906,0.421956300859733
158,THA.47.1.1_1,DenChai,DenChai,Phrae,Tambon,3290,0.3533934950828552,0.5127633213996887,0.36506107449531555,0.4039536416530609,0.4187217354774475,3,28,0.851063829787234,0.16814084650846886,0.733351174635165,0.2095203004525962,0.3474540684245634,0.39982959865632167
159,THA.75.3.6_1,PhaiLom,Laplae,Uttaradit,Tambon,8137,0.3502127528190613,0.4957140386104584,0.3660144507884979,0.4037664532661438,0.41985058784484863,3,56,0.6882143296055058,0.1568602395067937,0.6728853327482063,0.21290148081748253,0.3467901986567656,0.4038331106869926
160,THA.41.8.9_1,ThaWangThong,MuangPhayao,Phayao,Tambon,4322,0.35372433066368103,0.47676387429237366,0.3740619421005249,0.40357545018196106,0.421637624502182,3,25,0.5784359093012494,0.16931416577169497,0.6056779520299396,0.2414421733073197,0.3461127999397116,0.4101708949389363
161,THA.23.4.5_1,PangMu,MuangMaeHongSon,MaeHongSon,Tambon,43672,0.3606017827987671,0.5544450879096985,0.37871620059013367,0.4035661518573761,0.4237229526042938,3,722,1.6532331928924713,0.19370527585686076,0.8811769298015588,0.2579486540439456,0.3460798231258997,0.4175665796057643
162,THA.75.6.6_1,NaYang,Phichai,Uttaradit,Tambon,15827,0.36548760533332825,0.46899721026420593,0.37701889872550964,0.40342897176742554,0.4304976761341095,3,299,1.8891767233209074,0.2110330060913037,0.5781332227341731,0.2519291171842705,0.34559330942725724,0.4415933593152576
163,THA.11.9.3_1,KoChang,MaeSai,ChiangRai,Tambon,4777,0.35879388451576233,0.49453234672546387,0.3755468726158142,0.403369665145874,0.42238616943359375,3,14,0.2930709650408206,0.18729350516367227,0.6686944236313539,0.24670852819512296,0.3453829765442899,0.41282563414571505
164,THA.23.7.3_1,MaeSamLaep,SopMoei,MaeHongSon,Tambon,27448,0.35987588763237,0.5456699728965759,0.3807898163795471,0.40330415964126587,0.4207576513290405,3,512,1.8653453803555815,0.19113086478629068,0.8500556959360199,0.26530280060876044,0.34515065911878134,0.4070500411523156
165,THA.20.6.6_1,NongChangKhuen,MuangLamphun,Lamphun,Tambon,796,0.3546164929866791,0.4932110607624054,0.3669869303703308,0.4032556414604187,0.43152186274528503,3,8,1.0050251256281406,0.1724782487789859,0.6640084395276579,0.21635041162356586,0.34497858779542917,0.4452256708007119
